is_practice,payoff_matrix,cost_matrix,weights,trial_num,selected_option,uncovered_values,nudge_type,participant_id,gross_earnings,net_earnings,completion_tokens,prompt_tokens,total_tokens,reasoning_tokens,sum_reasoning_tokens,mean_reasoning_tokens,nudge,cot,source,fs,Unnamed: 0,type,click_values,weights_deviation,click_cost,num_values_revealed,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,n_prizes,n_baskets,idiosyncracy,n_uncovered,optimal_option
False,"[[8, 8, 4, 7, 6], [3, 5, 5, 6, 1], [6, 5, 2, 3, 1], [4, 5, 7, 4, 6], [7, 4, 6, 3, 3]]","[[0, 0, 2, 2, 2], [2, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2]]","[12, 1, 2, 4, 11]",6,0,"[21, 2, 22, 3, 23, 4, 24]",greedy,81,0.0679999993199999,0.0633333327,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,22.0,7,0
False,"[[6, 3, 4, 5, 10], [5, 5, 4, 5, 5], [4, 4, 6, 4, 4], [4, 6, 5, 4, 6], [3, 5, 5, 4, 6]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 2, 0]]","[2, 10, 4, 9, 5]",7,4,"[9, 5, 6, 7, 8, 19]",extreme,81,0.0566666661,0.05266666614,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,14.0,6,4
False,"[[7, 4, 3, 4, 6], [2, 7, 2, 5, 7], [3, 5, 7, 5, 8], [6, 3, 5, 5, 8], [3, 6, 5, 2, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 0, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 0, 2]]","[2, 4, 18, 2, 4]",8,2,"[10, 2, 7, 17, 22]",random,81,0.0566666661,0.0533333327999999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,24.0,5,4
False,"[[7, 4, 3, 5, 4], [5, 3, 6, 3, 1], [4, 5, 7, 4, 6], [4, 5, 5, 1, 5], [5, 7, 5, 5, 9]]","[[2, 2, 2, 2, 2], [2, 0, 0, 2, 2], [2, 2, 0, 2, 0], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2]]","[3, 9, 2, 9, 7]",9,2,"[5, 15, 22]",greedy,81,0.05233333281,0.05033333283,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,14.0,3,2
False,"[[7, 4, 2, 5, 6], [2, 4, 6, 6, 6], [4, 6, 9, 6, 5], [5, 7, 8, 5, 5], [7, 6, 4, 3, 3]]","[[2, 2, 0, 2, 2], [0, 2, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 0, 2, 2], [0, 2, 2, 2, 2]]","[5, 5, 4, 5, 11]",10,0,"[21, 23, 24, 22, 0, 10]",extreme,81,0.0543333327899999,0.05033333283,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,10.0,6,1
False,"[[6, 4, 2, 5, 4], [6, 6, 4, 4, 4], [2, 7, 8, 4, 5], [3, 5, 4, 5, 4], [0, 6, 8, 7, 9]]","[[2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [0, 2, 2, 2, 0]]","[2, 6, 2, 8, 12]",11,4,"[21, 22, 23, 19, 14, 9, 4]",extreme,81,0.06066666606,0.0559999994399999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,16.0,7,4
False,"[[3, 5, 5, 5, 3], [7, 4, 4, 6, 6], [4, 6, 7, 7, 6], [4, 7, 4, 6, 7], [5, 6, 5, 6, 5]]","[[0, 2, 0, 2, 2], [0, 2, 2, 2, 0], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 6, 4, 6, 7]",12,3,"[22, 7, 17, 3, 8, 18, 23]",extreme,81,0.05899999941,0.0543333327899999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,4.0,7,3
False,"[[6, 10, 7, 7, 2], [4, 8, 7, 5, 7], [4, 5, 5, 7, 4], [3, 4, 4, 0, 5], [3, 5, 7, 5, 5]]","[[2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 0, 2], [2, 2, 0, 2, 2]]","[2, 13, 2, 10, 3]",13,1,"[5, 7, 8, 9, 16]",greedy,81,0.06299999937,0.05966666607,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,22.0,5,1
False,"[[3, 2, 5, 3, 6], [4, 1, 8, 4, 4], [4, 6, 4, 4, 4], [7, 5, 7, 3, 5], [4, 4, 5, 7, 6]]","[[0, 0, 2, 2, 2], [2, 0, 0, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 1, 10, 4, 9]",14,3,"[10, 20, 21, 22, 23, 24, 13]",extreme,81,0.04566666621,0.0409999995899999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,14.0,7,4
False,"[[5, 6, 5, 3, 5], [5, 5, 5, 7, 4], [7, 7, 6, 6, 5], [4, 7, 5, 5, 6], [9, 6, 1, 5, 5]]","[[2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 0], [2, 0, 2, 2, 2], [0, 2, 0, 2, 2]]","[10, 7, 6, 1, 6]",15,1,"[0, 1, 2, 3, 4, 6, 21]",extreme,81,0.0599999994,0.0553333327799999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-pro,0,,,,,,,,,,,,,,,,,5,5,10.0,7,0
